model,unique_id,mase,floor_mase,beats_floor,improvement
PatchTST,FOODS_3_534_TX_3,1.019335698465981,1.1948422609739744,True,0.1468868052632567
PatchTST,FOODS_3_556_WI_2,0.6031739653649425,1.0504139185171408,True,0.42577496857958874
PatchTST,FOODS_3_558_CA_3,0.9943962725780064,1.2048857032172535,True,0.174696595766058
PatchTST,FOODS_3_565_CA_1,0.7835759243476212,1.039030729050423,True,0.24585875812957292
PatchTST,FOODS_3_565_TX_2,0.7982354872587218,1.1700383568883532,True,0.31776981279350436
PatchTST,FOODS_3_572_WI_3,2.3861397521808363,2.176504982886698,False,-0.09631715568879606
PatchTST,FOODS_3_593_WI_1,0.7450075021942595,0.8372014130681893,True,0.11012154236106231
PatchTST,FOODS_3_609_CA_3,0.9763854582019253,1.249926680538052,True,0.21884581439479012
PatchTST,FOODS_3_612_CA_1,0.8875104110883001,1.2336262229054007,True,0.28056781332188174
PatchTST,FOODS_3_622_WI_2,0.9851272926354695,1.3994384875348171,True,0.296055309747253
PatchTST,FOODS_3_631_TX_3,0.6222649106243281,0.8428768253896604,True,0.26173683760179767
PatchTST,FOODS_3_635_WI_3,1.044798062746892,1.0197511915269593,False,-0.024561747441969706
PatchTST,FOODS_3_665_CA_1,0.7583989734577745,0.7945683505761788,True,0.04552078759766376
PatchTST,FOODS_3_675_WI_2,1.127304734290426,1.4259962107319906,True,0.20946162001948132
PatchTST,FOODS_3_678_CA_1,0.4861204131938823,0.6873749149624085,True,0.2927870909859033
PatchTST,FOODS_3_681_CA_4,0.8355757527447536,1.3919073745900747,True,0.3996901173177304
PatchTST,FOODS_3_684_WI_2,0.88209792379297,1.0989794659097636,True,0.1973481296461289
PatchTST,FOODS_3_686_WI_2,0.838518392770488,1.1081739247493831,True,0.24333322230071286
PatchTST,FOODS_3_709_CA_3,0.9995706235664638,1.1943238335526656,True,0.16306566486819918
PatchTST,FOODS_3_717_CA_1,0.8419805038957264,1.098337534408787,True,0.23340459784163925
PatchTST,FOODS_3_731_WI_3,1.152638345327834,1.36799205498693,True,0.15742321665834058
PatchTST,FOODS_3_742_TX_2,1.2192613982158893,1.5142096411750017,True,0.19478692707981793
PatchTST,FOODS_3_744_CA_4,0.5291644642177206,0.7837158581303644,True,0.32480061653965075
PatchTST,FOODS_3_752_TX_2,0.7058693200094175,1.0439632127330947,True,0.3238561364998176
PatchTST,FOODS_3_766_TX_1,0.4902450941921324,0.8365405151002924,True,0.4139613260293111
PatchTST,FOODS_3_779_WI_2,0.9852071127764372,1.5127349955957201,True,0.3487245845142497
PatchTST,FOODS_3_795_CA_4,0.9627728351997189,1.1583239479958662,True,0.16882247244778992
PatchTST,FOODS_3_802_TX_3,0.7333666932925791,1.0493458646884246,True,0.3011201378200191
PatchTST,FOODS_3_803_CA_3,0.8881756477028513,0.8517563304953832,False,-0.04275790610946961
PatchTST,FOODS_3_820_CA_1,0.7513085373511098,1.0441124956240388,True,0.2804333436292492
PatchTST,HOBBIES_1_003_WI_2,1.020374605160862,1.7027668023073133,True,0.40075493380642857
